USE_YM,RTE_NO,RTE_NM,STOPS_ID,STOPS_ARS_NO,SBWY_STNS_NM,HR_0_GET_ON_TNOPE,HR_0_GET_OFF_TNOPE,HR_1_GET_ON_NOPE,HR_1_GET_OFF_NOPE,HR_2_GET_ON_TNOPE,HR_2_GET_OFF_TNOPE,HR_3_GET_ON_TNOPE,HR_3_GET_OFF_TNOPE,HR_4_GET_ON_TNOPE,HR_4_GET_OFF_TNOPE,HR_5_GET_ON_TNOPE,HR_5_GET_OFF_TNOPE,HR_6_GET_ON_TNOPE,HR_6_GET_OFF_TNOPE,HR_7_GET_ON_TNOPE,HR_7_GET_OFF_TNOPE,HR_8_GET_ON_TNOPE,HR_8_GET_OFF_TNOPE,HR_9_GET_ON_TNOPE,HR_9_GET_OFF_TNOPE,HR_10_GET_ON_TNOPE,HR_10_GET_OFF_TNOPE,HR_11_GET_ON_TNOPE,HR_11_GET_OFF_TNOPE,HR_12_GET_ON_TNOPE,HR_12_GET_OFF_TNOPE,HR_13_GET_ON_TNOPE,HR_13_GET_OFF_TNOPE,HR_14_GET_ON_TNOPE,HR_14_GET_OFF_TNOPE,HR_15_GET_ON_TNOPE,HR_15_GET_OFF_TNOPE,HR_16_GET_ON_TNOPE,HR_16_GET_OFF_TNOPE,HR_17_GET_ON_TNOPE,HR_17_GET_OFF_TNOPE,HR_18_GET_ON_TNOPE,HR_18_GET_OFF_TNOPE,HR_19_GET_ON_TNOPE,HR_19_GET_OFF_TNOPE,HR_20_GET_ON_TNOPE,HR_20_GET_OFF_TNOPE,HR_21_GET_ON_TNOPE,HR_21_GET_OFF_TNOPE,HR_22_GET_ON_TNOPE,HR_22_GET_OFF_TNOPE,HR_23_GET_ON_TNOPE,HR_23_GET_OFF_TNOPE,TRFC_MNS_TYPE_CD,TRFC_MNS_TYPE_NM,REG_YMD
202501,100,100번(하계동~용산구청),100000002,01002,창경궁.서울대학교병원(00031),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,128.0,82.0,262.0,45.0,223.0,179.0,462.0,343.0,846.0,181.0,397.0,136.0,234.0,141.0,156.0,120.0,142.0,125.0,176.0,190.0,207.0,238.0,123.0,206.0,86.0,198.0,72.0,206.0,41.0,97.0,24.0,71.0,19.0,42.0,20.0,23.0,18.0,12.0,3.0,010,서울간선버스,20250203
202501,100,100번(하계동~용산구청),100000102,01198,원남동(00032),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,93.0,39.0,215.0,47.0,226.0,147.0,348.0,344.0,701.0,202.0,440.0,171.0,316.0,216.0,251.0,185.0,218.0,226.0,264.0,209.0,200.0,234.0,167.0,239.0,163.0,397.0,146.0,452.0,141.0,181.0,55.0,112.0,51.0,73.0,47.0,132.0,34.0,11.0,12.0,010,서울간선버스,20250203
202501,100,100번(하계동~용산구청),100000151,01247,광장시장(00033),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,74.0,15.0,137.0,12.0,113.0,23.0,276.0,69.0,562.0,68.0,320.0,86.0,260.0,97.0,302.0,127.0,296.0,175.0,246.0,178.0,282.0,179.0,278.0,192.0,263.0,150.0,288.0,134.0,329.0,94.0,111.0,106.0,61.0,129.0,65.0,50.0,46.0,11.0,27.0,010,서울간선버스,20250203
202501,100,100번(하계동~용산구청),101000063,02162,을지로4가(00034),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,107.0,11.0,355.0,21.0,246.0,34.0,471.0,87.0,827.0,82.0,431.0,81.0,263.0,106.0,274.0,143.0,284.0,108.0,264.0,177.0,251.0,168.0,274.0,171.0,271.0,187.0,365.0,133.0,296.0,125.0,143.0,68.0,91.0,89.0,80.0,85.0,72.0,32.0,14.0,010,서울간선버스,20250203
202501,100,100번(하계동~용산구청),101000061,02160,을지로3가(00035),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,180.0,10.0,559.0,19.0,366.0,24.0,540.0,64.0,982.0,52.0,591.0,113.0,367.0,103.0,344.0,153.0,347.0,124.0,396.0,183.0,423.0,169.0,445.0,144.0,489.0,145.0,510.0,164.0,503.0,142.0,326.0,193.0,248.0,227.0,165.0,290.0,136.0,179.0,45.0,010,서울간선버스,20250203
202501,100,100번(하계동~용산구청),101000059,02158,을지로2가.기업은행본점.서울노동청(00036),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,102.0,34.0,289.0,45.0,308.0,158.0,473.0,259.0,615.0,182.0,491.0,152.0,307.0,184.0,366.0,139.0,358.0,231.0,340.0,205.0,345.0,272.0,347.0,230.0,413.0,594.0,289.0,840.0,268.0,330.0,248.0,239.0,305.0,257.0,333.0,176.0,336.0,56.0,89.0,010,서울간선버스,20250203
202501,100,100번(하계동~용산구청),101000041,02140,롯데백화점(00037),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,53.0,61.0,180.0,18.0,209.0,28.0,199.0,114.0,295.0,93.0,351.0,110.0,268.0,185.0,352.0,383.0,303.0,493.0,318.0,607.0,363.0,759.0,311.0,733.0,297.0,760.0,228.0,813.0,177.0,696.0,177.0,711.0,127.0,367.0,132.0,260.0,68.0,92.0,31.0,010,서울간선버스,20250203
202501,100,100번(하계동~용산구청),101000032,02127,북창동.남대문시장(00038),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,34.0,69.0,29.0,93.0,40.0,227.0,50.0,276.0,53.0,229.0,96.0,187.0,127.0,196.0,156.0,187.0,193.0,189.0,272.0,195.0,259.0,191.0,246.0,119.0,280.0,136.0,284.0,102.0,119.0,73.0,124.0,50.0,78.0,98.0,59.0,72.0,23.0,28.0,010,서울간선버스,20250203
202501,100,100번(하계동~용산구청),101000329,02099,숭례문(가상)(00039),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,62.0,0.0,17.0,0.0,56.0,0.0,120.0,0.0,65.0,0.0,33.0,1.0,53.0,0.0,38.0,0.0,49.0,0.0,43.0,0.0,50.0,1.0,39.0,0.0,44.0,0.0,41.0,0.0,38.0,0.0,34.0,0.0,28.0,0.0,41.0,0.0,28.0,010,서울간선버스,20250203
202501,100,100번(하계동~용산구청),110000272,11373,중계역(00004),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,0.0,103.0,0.0,49.0,10.0,113.0,4.0,62.0,2.0,82.0,1.0,66.0,6.0,47.0,9.0,42.0,4.0,76.0,7.0,53.0,11.0,68.0,11.0,73.0,8.0,51.0,10.0,41.0,8.0,40.0,9.0,26.0,5.0,28.0,2.0,14.0,2.0,0.0,0.0,010,서울간선버스,20250203
202501,100,100번(하계동~용산구청),101000008,02008,숭례문(00040),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,57.0,56.0,189.0,24.0,81.0,14.0,177.0,37.0,225.0,27.0,156.0,34.0,89.0,35.0,115.0,54.0,140.0,59.0,151.0,73.0,112.0,105.0,156.0,101.0,143.0,247.0,152.0,352.0,187.0,146.0,122.0,75.0,111.0,50.0,104.0,44.0,105.0,24.0,60.0,010,서울간선버스,20250203
202501,100,100번(하계동~용산구청),101000004,02004,서울역버스환승센터(00041),8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,85.0,126.0,312.0,102.0,113.0,208.0,77.0,351.0,125.0,297.0,139.0,255.0,116.0,261.0,199.0,265.0,214.0,299.0,224.0,219.0,233.0,363.0,369.0,358.0,293.0,421.0,491.0,467.0,556.0,343.0,347.0,228.0,309.0,253.0,228.0,234.0,201.0,80.0,108.0,010,서울간선버스,20250203
202501,100,100번(하계동~용산구청),102000012,03012,갈월동(00042),0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,120.0,68.0,102.0,52.0,122.0,54.0,128.0,72.0,125.0,63.0,102.0,63.0,139.0,54.0,94.0,58.0,181.0,71.0,171.0,110.0,186.0,108.0,188.0,123.0,197.0,149.0,240.0,218.0,119.0,117.0,104.0,122.0,88.0,121.0,87.0,122.0,40.0,91.0,010,서울간선버스,20250203
202501,100,100번(하계동~용산구청),102000010,03010,숙대입구역(00043),3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,137.0,46.0,34.0,19.0,118.0,45.0,313.0,97.0,147.0,44.0,165.0,72.0,187.0,84.0,236.0,109.0,261.0,109.0,245.0,104.0,324.0,149.0,298.0,188.0,352.0,230.0,412.0,359.0,273.0,152.0,250.0,126.0,322.0,129.0,295.0,132.0,166.0,93.0,010,서울간선버스,20250203
202501,100,100번(하계동~용산구청),102000008,03008,삼각지역(00044),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,127.0,121.0,65.0,30.0,268.0,26.0,273.0,61.0,257.0,53.0,145.0,74.0,174.0,104.0,194.0,100.0,255.0,101.0,190.0,99.0,254.0,142.0,223.0,151.0,220.0,171.0,240.0,305.0,225.0,171.0,197.0,116.0,143.0,111.0,113.0,114.0,62.0,61.0,010,서울간선버스,20250203
202501,100,100번(하계동~용산구청),102000006,03006,용산우체국(00045),6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,79.0,91.0,37.0,27.0,48.0,37.0,105.0,79.0,73.0,62.0,63.0,76.0,96.0,97.0,113.0,108.0,208.0,173.0,200.0,144.0,239.0,180.0,180.0,150.0,140.0,207.0,162.0,249.0,145.0,158.0,189.0,91.0,155.0,70.0,176.0,79.0,98.0,33.0,010,서울간선버스,20250203
202501,100,100번(하계동~용산구청),102000004,03004,신용산역(00046),1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,107.0,95.0,65.0,445.0,184.0,719.0,251.0,429.0,237.0,328.0,113.0,445.0,186.0,576.0,203.0,664.0,229.0,815.0,219.0,1029.0,326.0,863.0,310.0,1047.0,345.0,883.0,319.0,832.0,214.0,795.0,153.0,851.0,127.0,574.0,103.0,174.0,59.0,010,서울간선버스,20250203
202501,100,100번(하계동~용산구청),102000002,03002,한강대교북단.LG유플러스(00047),4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,34.0,207.0,46.0,234.0,318.0,290.0,509.0,283.0,266.0,268.0,92.0,283.0,119.0,270.0,110.0,367.0,195.0,334.0,133.0,399.0,158.0,335.0,180.0,387.0,203.0,405.0,214.0,348.0,177.0,276.0,116.0,330.0,132.0,343.0,104.0,183.0,57.0,010,서울간선버스,20250203
202501,100,100번(하계동~용산구청),102000120,03214,이촌동동부센트레빌(00048),1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,124.0,16.0,98.0,33.0,227.0,81.0,391.0,86.0,207.0,81.0,174.0,44.0,164.0,57.0,186.0,73.0,246.0,72.0,271.0,52.0,334.0,78.0,314.0,118.0,396.0,77.0,442.0,38.0,398.0,16.0,375.0,13.0,325.0,6.0,268.0,5.0,144.0,010,서울간선버스,20250203
202501,100,100번(하계동~용산구청),102000122,03216,이촌1동충신교회앞(00049),0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,133.0,44.0,97.0,104.0,112.0,178.0,270.0,154.0,189.0,156.0,190.0,162.0,268.0,151.0,292.0,167.0,356.0,152.0,424.0,204.0,457.0,176.0,476.0,171.0,479.0,124.0,541.0,130.0,440.0,98.0,449.0,55.0,372.0,26.0,276.0,17.0,147.0,010,서울간선버스,20250203
202501,100,100번(하계동~용산구청),110000275,11376,중계역2번출구(00005),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,7.0,54.0,4.0,96.0,10.0,151.0,16.0,448.0,29.0,257.0,20.0,285.0,29.0,203.0,28.0,251.0,26.0,276.0,34.0,248.0,60.0,229.0,44.0,258.0,54.0,209.0,33.0,241.0,34.0,270.0,44.0,181.0,30.0,160.0,22.0,86.0,16.0,0.0,0.0,010,서울간선버스,20250203
202501,100,100번(하계동~용산구청),102000124,03218,이촌동한강맨션.이촌역(00050),1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,57.0,104.0,79.0,218.0,125.0,360.0,159.0,278.0,203.0,299.0,198.0,285.0,241.0,290.0,307.0,303.0,355.0,250.0,415.0,312.0,507.0,327.0,504.0,279.0,523.0,240.0,491.0,264.0,366.0,136.0,361.0,155.0,349.0,115.0,328.0,62.0,157.0,010,서울간선버스,20250203
202501,100,100번(하계동~용산구청),102000126,03220,신용산초등학교(00051),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,96.0,22.0,71.0,47.0,78.0,86.0,234.0,103.0,209.0,111.0,160.0,129.0,225.0,176.0,257.0,202.0,294.0,173.0,358.0,190.0,408.0,169.0,398.0,156.0,381.0,124.0,439.0,141.0,393.0,105.0,324.0,89.0,357.0,59.0,257.0,31.0,155.0,010,서울간선버스,20250203
202501,100,100번(하계동~용산구청),102000128,03222,이촌동점보아파트(00052),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,85.0,37.0,117.0,74.0,138.0,192.0,182.0,128.0,186.0,111.0,203.0,134.0,218.0,141.0,248.0,161.0,353.0,143.0,336.0,139.0,446.0,156.0,504.0,146.0,442.0,143.0,502.0,124.0,509.0,55.0,448.0,66.0,488.0,75.0,375.0,34.0,240.0,010,서울간선버스,20250203
202501,100,100번(하계동~용산구청),102000130,03224,금강병원.반도아파트(00053),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,206.0,4.0,168.0,37.0,126.0,23.0,200.0,44.0,175.0,51.0,215.0,77.0,225.0,71.0,191.0,66.0,258.0,48.0,234.0,69.0,255.0,128.0,233.0,158.0,231.0,54.0,202.0,40.0,211.0,25.0,195.0,21.0,141.0,34.0,128.0,7.0,77.0,010,서울간선버스,20250203
202501,100,100번(하계동~용산구청),102000132,03226,서빙고신동아아파트(00054),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,34.0,116.0,37.0,193.0,59.0,432.0,63.0,274.0,106.0,378.0,95.0,508.0,118.0,389.0,137.0,592.0,78.0,412.0,151.0,585.0,151.0,539.0,196.0,370.0,105.0,334.0,71.0,557.0,74.0,250.0,85.0,194.0,38.0,160.0,10.0,112.0,010,서울간선버스,20250203
202501,100,100번(하계동~용산구청),102000063,03157,서빙고역1번출구(00055),0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,43.0,275.0,32.0,226.0,95.0,255.0,103.0,194.0,94.0,131.0,102.0,81.0,128.0,122.0,179.0,149.0,240.0,136.0,247.0,137.0,288.0,180.0,377.0,208.0,370.0,196.0,249.0,133.0,200.0,125.0,170.0,143.0,172.0,88.0,148.0,56.0,89.0,010,서울간선버스,20250203
202501,100,100번(하계동~용산구청),102000061,03155,한강중학교(00056),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,97.0,6.0,215.0,67.0,191.0,56.0,255.0,83.0,297.0,64.0,259.0,54.0,252.0,70.0,297.0,101.0,376.0,90.0,302.0,101.0,354.0,89.0,402.0,117.0,462.0,84.0,463.0,58.0,350.0,34.0,284.0,18.0,284.0,37.0,314.0,13.0,146.0,010,서울간선버스,20250203
202501,100,100번(하계동~용산구청),102000059,03153,용산구청(00057),1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,74.0,54.0,391.0,26.0,189.0,74.0,400.0,95.0,274.0,109.0,213.0,123.0,180.0,138.0,169.0,186.0,265.0,198.0,176.0,304.0,241.0,653.0,180.0,335.0,191.0,383.0,168.0,157.0,116.0,129.0,76.0,107.0,58.0,65.0,55.0,28.0,42.0,010,서울간선버스,20250203
202501,100,100번(하계동~용산구청),102000060,03154,용산구청(00058),7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,17.0,2.0,33.0,3.0,137.0,15.0,135.0,10.0,125.0,14.0,129.0,9.0,131.0,12.0,219.0,28.0,223.0,15.0,265.0,22.0,275.0,18.0,233.0,19.0,239.0,27.0,148.0,10.0,123.0,9.0,119.0,11.0,80.0,7.0,61.0,9.0,010,서울간선버스,20250203
202501,100,100번(하계동~용산구청),102000175,03269,한강중학교(00059),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,40.0,2.0,38.0,1.0,74.0,3.0,77.0,5.0,76.0,19.0,99.0,3.0,108.0,5.0,80.0,8.0,156.0,12.0,156.0,18.0,192.0,3.0,137.0,16.0,152.0,18.0,104.0,6.0,72.0,3.0,55.0,7.0,45.0,2.0,18.0,3.0,010,서울간선버스,20250203
202501,100,100번(하계동~용산구청),110000277,11378,중계3단지목련아파트(00006),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0,38.0,48.0,6.0,126.0,15.0,116.0,19.0,157.0,42.0,90.0,62.0,84.0,51.0,71.0,52.0,82.0,65.0,76.0,62.0,75.0,54.0,73.0,53.0,58.0,83.0,40.0,63.0,37.0,54.0,23.0,61.0,22.0,50.0,16.0,26.0,10.0,11.0,0.0,0.0,010,서울간선버스,20250203
202501,100,100번(하계동~용산구청),102000176,03270,금호베스트빌앞(00060),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,1.0,2.0,3.0,6.0,19.0,20.0,4.0,26.0,9.0,28.0,13.0,19.0,9.0,19.0,7.0,29.0,10.0,20.0,15.0,26.0,32.0,18.0,15.0,23.0,21.0,11.0,2.0,14.0,18.0,6.0,19.0,3.0,7.0,1.0,7.0,010,서울간선버스,20250203
202501,100,100번(하계동~용산구청),102000243,03336,서빙고초등학교(00061),0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,4.0,0.0,20.0,1.0,3.0,2.0,12.0,0.0,11.0,6.0,7.0,2.0,18.0,10.0,26.0,6.0,30.0,9.0,85.0,10.0,25.0,6.0,33.0,4.0,20.0,3.0,11.0,1.0,8.0,0.0,0.0,0.0,4.0,010,서울간선버스,20250203
202501,100,100번(하계동~용산구청),102000173,03267,서빙고역교차로(00062),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,4.0,8.0,13.0,4.0,9.0,9.0,29.0,17.0,39.0,17.0,28.0,31.0,21.0,27.0,29.0,53.0,72.0,85.0,114.0,90.0,133.0,122.0,202.0,85.0,57.0,70.0,23.0,34.0,20.0,25.0,13.0,18.0,15.0,10.0,22.0,1.0,010,서울간선버스,20250203
202501,100,100번(하계동~용산구청),102000231,03325,서빙고역1번출구(00063),3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,29.0,98.0,53.0,96.0,31.0,170.0,62.0,150.0,53.0,87.0,42.0,89.0,46.0,126.0,58.0,162.0,49.0,141.0,115.0,139.0,125.0,113.0,312.0,140.0,176.0,149.0,197.0,89.0,103.0,27.0,69.0,29.0,48.0,32.0,38.0,28.0,9.0,010,서울간선버스,20250203
202501,100,100번(하계동~용산구청),102000131,03225,서빙고신동아아파트(00064),7.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,31.0,310.0,92.0,359.0,85.0,518.0,173.0,492.0,161.0,957.0,122.0,607.0,130.0,982.0,146.0,985.0,193.0,625.0,156.0,1145.0,159.0,942.0,128.0,1192.0,151.0,822.0,122.0,668.0,156.0,527.0,55.0,606.0,49.0,320.0,28.0,96.0,30.0,010,서울간선버스,20250203
202501,100,100번(하계동~용산구청),102000129,03223,이촌동현대아파트(00065),17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,13.0,271.0,32.0,463.0,29.0,606.0,104.0,592.0,133.0,549.0,128.0,514.0,93.0,512.0,130.0,556.0,142.0,550.0,148.0,591.0,177.0,774.0,151.0,616.0,163.0,521.0,132.0,268.0,108.0,201.0,64.0,175.0,64.0,178.0,59.0,105.0,35.0,010,서울간선버스,20250203
202501,100,100번(하계동~용산구청),102000127,03221,이촌동강촌아파트(00066),14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,7.0,184.0,16.0,268.0,29.0,343.0,71.0,430.0,82.0,436.0,100.0,414.0,74.0,501.0,91.0,414.0,82.0,426.0,82.0,463.0,80.0,602.0,155.0,598.0,143.0,498.0,91.0,315.0,57.0,255.0,33.0,244.0,35.0,290.0,34.0,75.0,10.0,010,서울간선버스,20250203
202501,100,100번(하계동~용산구청),102000125,03219,신용산초등학교(00067),19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,116.0,55.0,175.0,59.0,202.0,181.0,193.0,170.0,257.0,185.0,269.0,191.0,402.0,210.0,485.0,238.0,459.0,197.0,418.0,248.0,426.0,333.0,361.0,355.0,341.0,299.0,272.0,195.0,252.0,123.0,206.0,106.0,179.0,90.0,105.0,36.0,010,서울간선버스,20250203
202501,100,100번(하계동~용산구청),102000123,03217,이촌동한가람아파트.이촌역(00068),36.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,48.0,190.0,65.0,329.0,87.0,520.0,181.0,547.0,245.0,446.0,235.0,531.0,187.0,465.0,221.0,503.0,263.0,464.0,236.0,506.0,321.0,570.0,343.0,566.0,322.0,482.0,323.0,310.0,206.0,280.0,158.0,258.0,162.0,238.0,106.0,140.0,46.0,010,서울간선버스,20250203
202501,100,100번(하계동~용산구청),102000121,03215,이촌동두산위브트레지움.한강대우아파트(00069),18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,46.0,276.0,88.0,556.0,91.0,859.0,157.0,646.0,203.0,645.0,177.0,714.0,167.0,631.0,202.0,657.0,213.0,612.0,206.0,573.0,222.0,675.0,277.0,896.0,221.0,695.0,311.0,338.0,183.0,356.0,114.0,252.0,86.0,190.0,122.0,90.0,56.0,010,서울간선버스,20250203
202501,100,100번(하계동~용산구청),110000279,11380,목련아파트상가(00007),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0,31.0,227.0,13.0,286.0,13.0,528.0,29.0,337.0,155.0,328.0,119.0,280.0,146.0,314.0,122.0,328.0,99.0,349.0,121.0,331.0,83.0,361.0,141.0,316.0,108.0,402.0,105.0,395.0,105.0,245.0,114.0,243.0,82.0,282.0,87.0,276.0,29.0,0.0,0.0,010,서울간선버스,20250203
202501,100,100번(하계동~용산구청),102000001,03001,한강대교북단.LG유플러스(00070),48.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,59.0,188.0,287.0,368.0,344.0,424.0,529.0,286.0,602.0,251.0,668.0,359.0,649.0,238.0,646.0,260.0,757.0,306.0,605.0,324.0,820.0,472.0,991.0,1011.0,1183.0,1180.0,920.0,466.0,539.0,244.0,530.0,214.0,446.0,177.0,349.0,177.0,150.0,010,서울간선버스,20250203
202501,100,100번(하계동~용산구청),102000003,03003,신용산역(00071),89.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,41.0,31.0,126.0,62.0,193.0,111.0,208.0,96.0,468.0,77.0,694.0,130.0,771.0,119.0,787.0,157.0,898.0,180.0,809.0,183.0,1026.0,227.0,1057.0,314.0,1187.0,302.0,1229.0,218.0,625.0,222.0,419.0,222.0,465.0,199.0,293.0,170.0,135.0,010,서울간선버스,20250203
202501,100,100번(하계동~용산구청),102000005,03005,용산우체국(00072),62.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,22.0,23.0,42.0,82.0,113.0,128.0,131.0,81.0,137.0,65.0,143.0,58.0,193.0,95.0,199.0,80.0,197.0,97.0,168.0,85.0,196.0,113.0,238.0,196.0,543.0,178.0,551.0,112.0,224.0,163.0,199.0,198.0,164.0,200.0,160.0,212.0,93.0,010,서울간선버스,20250203
202501,100,100번(하계동~용산구청),102000007,03007,삼각지역(00073),54.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,25.0,134.0,100.0,142.0,165.0,241.0,112.0,187.0,67.0,180.0,76.0,199.0,70.0,184.0,89.0,263.0,132.0,256.0,107.0,281.0,118.0,334.0,188.0,521.0,214.0,624.0,89.0,332.0,103.0,241.0,77.0,250.0,59.0,225.0,90.0,121.0,010,서울간선버스,20250203
202501,100,100번(하계동~용산구청),102000009,03009,숙대입구역(00074),65.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,79.0,140.0,151.0,231.0,223.0,292.0,207.0,334.0,152.0,319.0,196.0,357.0,162.0,367.0,157.0,428.0,206.0,408.0,193.0,383.0,172.0,422.0,205.0,545.0,191.0,592.0,72.0,370.0,101.0,367.0,117.0,279.0,124.0,307.0,112.0,208.0,010,서울간선버스,20250203
202501,100,100번(하계동~용산구청),102000011,03011,갈월동(00075),33.0,37.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,82.0,65.0,173.0,119.0,276.0,256.0,166.0,174.0,145.0,109.0,146.0,91.0,127.0,97.0,123.0,102.0,152.0,88.0,145.0,126.0,127.0,140.0,185.0,151.0,163.0,176.0,71.0,74.0,38.0,77.0,46.0,76.0,42.0,93.0,46.0,75.0,010,서울간선버스,20250203
202501,100,100번(하계동~용산구청),101000007,02007,서울역버스환승센터.강우규의거터(00076),145.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,37.0,146.0,133.0,207.0,292.0,390.0,124.0,243.0,62.0,175.0,115.0,200.0,150.0,201.0,127.0,227.0,145.0,220.0,178.0,231.0,138.0,277.0,214.0,324.0,155.0,342.0,136.0,220.0,96.0,221.0,119.0,183.0,88.0,178.0,129.0,120.0,010,서울간선버스,20250203
202501,100,100번(하계동~용산구청),101000114,02219,남대문시장앞.이회영활동터(00077),36.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,48.0,66.0,33.0,120.0,44.0,413.0,82.0,243.0,117.0,325.0,152.0,372.0,197.0,323.0,228.0,361.0,298.0,365.0,325.0,319.0,352.0,283.0,421.0,231.0,239.0,163.0,129.0,99.0,141.0,82.0,69.0,60.0,50.0,63.0,79.0,70.0,010,서울간선버스,20250203
